year,CODEKHUM,KHUM_NAME,HISTO_NODATA,HISTO_10,HISTO_11,HISTO_12,HISTO_20,HISTO_30,HISTO_40,HISTO_50,HISTO_60,HISTO_61,HISTO_62,HISTO_70,HISTO_80,HISTO_90,HISTO_100,HISTO_110,HISTO_120,HISTO_121,HISTO_130,HISTO_150,HISTO_160,HISTO_170,HISTO_180,HISTO_190,HISTO_200,HISTO_201,HISTO_202,HISTO_210
2010,130509,Reaksa,0,233,11,0,0,129,118,64,1222,0,0,0,0,0,129,0,31,0,0,0,0,0,0,0,0,0,0,0
2010,10405,Preah Netr Preah,0,1087,41,0,160,0,2,0,0,0,0,0,0,0,23,0,0,0,67,0,0,0,2,0,0,0,0,0
2010,170301,Khnar Sanday,0,663,0,0,43,55,58,75,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,170306,Tbaeng,0,951,88,0,19,157,92,228,0,0,0,0,0,0,12,0,22,102,0,0,0,0,0,0,0,0,0,0
2010,130510,Rumdaoh,0,306,7,0,0,178,48,109,1506,0,0,0,0,0,165,0,44,0,0,0,0,0,0,0,0,0,0,0
2010,10607,Preah Ponlea,0,97,14,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0
2010,170602,Kampong Thkov,0,152,22,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,170711,Prey Chruk,0,964,5,0,54,0,101,0,6,0,0,22,0,0,22,0,0,0,2,0,0,0,222,0,0,0,0,0
2010,190506,Ou Rai,0,117,6,0,21,86,238,247,568,0,0,0,0,0,323,0,32,36,0,0,0,0,2,0,0,0,0,32
2010,10608,Tuek Thla,0,482,90,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2010,10905,Tuol Pongro,3,1244,82,0,3,164,129,58,8,0,0,0,0,0,169,0,0,16,0,0,0,0,0,0,0,0,0,0
2010,190102,Kbal Romeas,0,129,23,0,132,143,37,680,2474,0,0,3,0,0,4605,0,44,29,8,0,2,0,33,0,0,0,0,264
2010,190501,Anlong Phe,0,0,0,0,0,8,16,1724,19,0,0,0,0,0,950,0,10,203,0,0,0,0,0,0,0,0,0,0
2010,170715,Trei Nhoar,0,575,0,0,0,36,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10605,Ou Ambel,0,321,14,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,9,0,0,0,0
2010,160506,Seda,0,127,0,0,10,171,378,46,2104,0,0,15,0,0,2302,0,33,22,0,0,0,0,0,0,0,0,0,28
2010,10503,Kuttasat,0,515,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2010,10603,Kaoh Pong Satv,0,114,5,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2010,170716,Yeang,0,509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,160505,Pa Tang,0,83,3,0,0,167,210,5,447,0,0,32,0,0,233,0,5,25,0,0,0,0,0,0,0,0,0,0
2010,170609,Sranal,0,1142,0,0,1,0,1,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,20,0,0,0,0,0
2010,170603,Kralanh,0,246,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10505,Samraong,0,821,94,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0
2010,170712,Reul,0,870,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10902,Malai,0,367,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10906,Ta Kong,0,1485,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0
2010,10903,Ou Sampor,0,851,24,0,3,65,22,15,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10904,Ou Sralau,0,617,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10205,Koy Maeng,0,73,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
2010,170204,Svay Chek,0,482,0,0,9,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,160401,Serei Mongkol,0,30,0,0,25,55,99,0,2754,0,0,37,0,0,3315,0,0,0,0,0,3,0,0,0,0,0,0,42
2010,10901,Boeng Beng,4,348,12,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10209,Ruessei Kraok,0,205,5,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,9,0,0,0,0
2010,190101,Kampun,0,424,93,0,35,420,10,327,504,0,0,0,0,0,97,0,20,10,55,0,0,0,25,0,0,0,0,58
2010,190502,Chamkar Leu,0,4,0,0,0,27,37,559,276,0,0,0,0,0,885,0,30,46,0,0,0,0,0,0,0,0,0,0
2010,10404,Prasat,0,1272,81,0,52,0,183,0,33,0,0,1,0,0,47,0,0,0,238,0,0,0,359,0,0,0,0,3
2010,10202,Bat Trang,0,117,16,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0
2010,170701,Sasar Sdam,0,645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,190402,Sarh Ruessei,0,224,25,0,8,130,4,19,113,0,0,0,0,0,2,0,4,0,1,0,0,0,0,0,0,0,0,29
2010,170202,Leang Dai,0,868,10,0,36,36,60,16,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0
2010,170404,Khvav,0,1124,18,0,6,158,51,1493,2487,0,0,0,0,0,1036,0,25,30,0,0,0,0,0,0,0,0,0,0
2010,10213,Ta Lam,0,225,0,0,168,0,0,0,2,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0
2010,170606,Sambuor,0,745,6,0,109,0,8,14,0,0,0,5,0,0,201,0,0,0,0,0,0,0,653,0,0,0,0,0
2010,190403,Preah Bat,0,189,26,0,12,157,69,30,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,119
2010,170304,Rumchek,0,198,5,0,7,3,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,10201,Banteay Neang,0,360,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2010,190401,Stung Treng,0,295,148,0,4,216,17,86,1,0,0,0,0,0,0,0,53,0,9,0,0,0,23,0,0,0,0,13
2010,160501,Chey Otdam,0,176,12,0,76,74,30,96,2497,0,0,35,0,0,4624,0,0,4,18,0,6,0,0,0,0,0,0,155
2010,10208,Rohat Tuek,0,370,42,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0,0
2010,170707,Lvea,0,760,7,0,65,0,36,0,3,0,0,0,0,0,117,0,0,0,11,0,0,0,519,0,0,0,0,0
2010,170702,Doun Kaev,0,597,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,160402,Srae Angkrong,0,132,0,0,41,25,0,218,2107,0,0,9,0,0,1596,0,21,2,50,0,10,0,0,0,0,0,0,92
2010,10212,Srah Reang,0,120,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,190203,Kaoh Sralau,0,170,4,0,42,65,31,70,12,0,0,0,0,0,258,0,19,9,3,0,0,0,5,0,0,0,0,325
2010,170708,Mukh Paen,0,637,0,0,128,0,91,0,5,0,0,17,0,0,142,0,0,1,36,0,0,0,539,0,0,0,0,0
2010,170303,Preak Dak,0,515,16,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2010,10206,Ou Prasat,0,408,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2010,171301,Boeng Mealea,0,1171,21,0,3,165,1,538,252,0,0,0,0,0,38,0,4,0,0,0,0,0,0,0,0,0,0,0
2010,10203,Chamnaom,0,1146,27,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0
2010,170305,Run Ta Aek,0,905,77,0,21,45,64,39,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2010,171107,Khnar Pou,0,351,58,0,50,22,68,81,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,0
2010,10204,Kouk Ballangk,0,380,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
2010,130505,Rik Reay,0,318,6,0,0,94,7,53,644,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0
2010,21000,,0,4339,234,0,14,415,27,135,0,0,0,0,0,0,48,0,5,0,0,0,0,0,0,2,0,0,0,0
2010,10211,Soea,0,2142,18,0,31,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
2010,10210,Sambuor,0,423,3,0,177,0,94,0,0,0,0,0,0,0,7,0,0,4,12,0,0,0,174,0,0,0,0,0
2010,130511,Romtom,0,146,1,0,0,168,11,273,3022,0,0,0,0,0,481,0,27,0,0,0,0,0,0,0,0,0,0,0
2010,171101,Chan Sar,0,775,176,0,5,16,34,55,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
2010,190503,Kang Cham,0,108,7,0,9,91,85,527,245,0,0,0,0,0,1072,0,62,133,0,0,0,0,1,0,0,0,0,67
2010,130506,Ruos Roan,0,155,2,0,9,53,22,10,131,0,0,0,0,0,3,0,6,0,29,0,0,0,0,0,0,0,0,0
2010,171108,Popel,0,681,57,0,2,27,39,52,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
2010,130605,Ronak Ser,0,232,14,0,34,104,32,766,4073,0,0,0,0,0,1014,0,13,12,0,0,0,0,0,0,0,0,0,0
2010,190206,Siem Bouk,0,59,0,0,42,73,60,9151,413,0,0,0,0,0,1731,0,10,351,0,0,0,0,6,0,0,0,0,224
2010,170710,Puok,0,174,11,0,154,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,299,0,0,0,0,0
2010,171003,Kouk Chak,0,283,12,0,40,24,0,43,0,0,0,0,0,0,17,0,0,12,0,0,0,0,1,3,0,0,0,2
2010,171005,Nokor Thum,0,281,17,0,28,19,16,168,0,0,0,0,0,0,40,0,0,51,0,0,0,0,7,0,0,0,0,8
2010,130508,Rieb Roy,0,229,11,0,0,160,148,691,1763,0,0,0,0,0,877,0,74,39,0,0,0,0,0,0,0,0,0,0
2010,190202,Kaoh Sampeay,0,96,46,0,17,190,107,50,19,0,0,0,0,0,41,0,79,6,7,0,0,0,1,0,0,0,0,90
2010,170705,Khnat,0,215,6,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,170903,Ballangk,0,487,1,0,9,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2010,60602,Dang Kambet,0,197,33,0,8,76,84,3831,132,0,0,0,0,0,783,0,18,101,3,0,0,0,0,0,0,0,0,0
2010,130501,Robieb,0,430,0,0,0,102,7,46,228,0,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0
2010,170714,Tuek Vil,0,340,0,0,59,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,26,1,0,0,0,98
2010,10207,Phnum Touch,0,479,26,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2010,170901,Ampil,0,626,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,170713,Samraong Yea,0,43,0,0,266,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,229,0,0,0,0,0
2010,170709,Pou Treay,0,8,0,0,85,0,1,0,1,0,0,0,0,0,20,0,0,1,0,0,0,0,756,0,0,0,0,0
2010,170406,Kouk Thlok Leu,0,2017,34,0,5,125,73,127,96,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
2010,190207,Srae Krasang,0,121,249,0,18,242,136,86,11,0,0,0,0,0,62,0,190,19,4,0,0,0,9,0,0,0,0,109
2010,20404,Prey Khpos,0,2029,88,0,4,1,3,6,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0
2010,110203,Roya,0,511,28,0,4,210,194,3011,11877,2,0,18,0,0,9737,0,130,116,7,0,0,0,0,0,0,0,0,0
2010,20207,Boeng Pring,0,604,67,0,120,0,96,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,53,0,0,0,0,0
2010,130507,Rotanak,0,290,5,0,0,156,66,180,226,0,0,0,0,0,135,0,9,18,9,0,0,0,0,0,0,0,0,0
2010,171110,Ta Yaek,0,872,38,0,5,9,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,100406,Roluos Mean Chey,0,571,93,0,23,360,199,1532,3229,0,0,10,0,0,3345,0,13,113,154,0,0,0,0,0,0,0,0,0
2010,170409,Pongro Leu,0,1443,73,0,9,203,84,1791,566,0,0,0,0,0,239,0,9,29,9,0,0,0,12,0,0,0,0,0
2010,190205,Ou Ruessei Kandal,0,46,92,0,1,132,14,14,3,0,0,0,0,0,15,0,45,0,0,0,0,0,12,0,0,0,0,0
2010,130503,Rohas,0,131,1,0,0,59,4,7,71,0,0,0,0,0,56,0,0,3,6,0,0,0,0,0,0,0,0,0
2010,130502,Reaksmei,0,73,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0
2010,170704,Kaev Poar,0,68,0,0,408,0,0,10,0,0,2,2,0,0,54,0,0,0,0,0,0,0,658,1,0,0,0,0
2010,21100,,11,6880,342,0,46,228,19,21,2,0,0,0,0,0,51,0,4,0,0,0,0,0,0,0,0,0,0,0
2010,171010,Srangae,0,88,6,0,94,0,0,1,0,0,0,0,0,0,29,0,0,22,0,0,0,0,192,0,0,0,0,4
2010,20206,Chrouy Sdau,0,552,166,0,76,20,126,0,8,0,0,0,0,0,47,0,0,0,15,0,0,0,239,0,0,0,0,3
2010,20506,Prey Chas,0,11,0,0,0,4,26,40,3,0,0,0,0,0,297,0,18,94,0,0,0,0,3287,0,0,0,0,6
2010,171001,Sla Kram,0,100,27,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
2010,170706,Krabei Riel,0,214,19,0,62,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,30,0,0,0,0,0
2010,170902,Bakong,0,278,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,171002,Svay Dangkum,0,123,31,0,132,0,2,10,0,0,0,0,0,0,12,0,0,3,5,0,0,0,125,26,0,0,0,0
2010,170905,Kantreang,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20403,Lvea,0,720,59,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
2010,110202,Ou Buon Leu,3,281,4,0,17,236,75,2,3934,0,0,34,0,0,2945,0,0,0,11,0,0,0,0,0,0,0,0,66
2010,20405,Ampil Pram Daeum,0,2075,58,0,56,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,100405,Ou Krieng,0,621,75,0,171,600,294,1060,4871,0,0,5,0,1,3700,0,76,160,8,0,0,0,5,0,0,0,0,178
2010,20202,Ta Meun,0,517,133,0,135,4,158,0,21,0,0,0,0,0,14,0,0,0,2,0,0,0,408,2,0,0,0,0
2010,170906,Kandaek,0,495,13,0,57,0,0,31,0,0,0,0,0,0,44,0,0,2,6,0,0,0,232,0,0,0,0,0
2010,171008,Sambuor,0,69,1,0,82,0,0,2,0,0,1,0,0,0,36,0,0,1,0,0,0,0,116,0,0,0,0,5
2010,171004,Sala Kamraeuk,0,37,21,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
2010,20210,Rung Chrey,0,837,14,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0
2010,130512,Romoniy,0,81,62,0,12,130,62,5254,382,0,0,2,0,0,514,0,23,372,5,0,0,0,4,0,0,0,0,0
2010,171006,Chreav,0,243,28,0,150,0,0,34,3,0,0,8,0,0,29,0,0,0,8,0,0,0,259,3,0,0,0,0
2010,20507,Kaoh Chiveang,0,0,0,0,31,0,0,24,0,0,2,0,0,0,42,2,0,26,0,0,19,0,5035,0,0,0,0,20
2010,20201,Ta Pung,0,478,75,0,113,0,52,0,20,0,0,0,0,0,17,0,0,0,39,0,0,0,466,2,0,0,0,0
2010,130504,Rung Roeang,0,213,10,0,0,71,91,1338,123,0,0,0,0,0,242,0,13,113,4,0,0,0,0,0,0,0,0,0
2010,190201,Kaoh Preah,0,85,0,0,16,83,24,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134
2010,170410,Ruessei Lok,0,1025,228,0,25,13,18,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,170908,Roluos,0,187,2,0,31,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,190204,Ou Mreah,0,123,36,0,62,173,108,109,159,0,0,12,0,0,96,0,92,11,0,0,0,0,0,0,1,0,0,187
2010,110201,Nang Khi Loek,0,125,10,0,18,10,6,0,2056,0,0,13,0,0,2726,0,0,0,6,0,5,0,0,0,0,0,0,39
2010,171009,Siem Reab,0,70,5,0,304,0,0,69,0,0,0,2,0,0,15,0,0,16,0,0,0,0,171,0,0,0,0,0
2010,170909,Trapeang Thum,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,171109,Samraong,0,255,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20402,Khnach Romeas,0,851,29,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20209,Bansay Traeng,0,642,12,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,170907,Mean Chey,0,170,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,20208,Kouk Khmum,0,550,18,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2010,60404,Sa Kream,0,438,292,0,49,190,105,2101,296,0,0,0,0,0,480,0,2,68,9,0,0,0,0,0,0,0,0,0
2010,60604,Mean Ritth,0,242,75,0,17,122,137,8218,2,0,0,12,0,0,474,0,42,387,0,0,0,0,0,0,0,0,0,5
2010,171106,Khchas,0,407,20,0,103,0,0,0,0,0,0,0,0,0,30,0,0,0,2,0,0,0,81,0,0,0,0,0
2010,20401,Bavel,0,620,55,0,2,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2010,170904,Kampong Phluk,0,61,0,0,338,0,1,34,0,0,0,9,0,0,175,0,0,9,6,0,0,0,570,0,0,0,0,6
2010,171102,Dam Daek,0,242,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20505,Peam Aek,0,500,16,0,275,0,93,2,18,0,0,5,0,0,24,0,0,0,34,0,0,0,135,1,0,0,0,0
2010,20501,Preaek Norint,0,442,10,0,198,1,7,5,6,0,0,0,0,0,56,0,6,45,0,0,0,0,279,3,0,0,0,0
2010,60808,Popok,0,1102,372,0,89,216,155,1408,103,0,0,0,0,0,114,0,7,40,48,0,0,0,2,0,0,0,0,0
2010,170411,Sangvaeuy,0,643,150,0,5,1,56,47,0,0,0,5,0,0,55,0,0,3,0,0,0,0,54,0,0,0,0,0
2010,99,,0,23,0,0,165,0,0,136,0,0,39,9,0,0,0,12,0,0,6,0,33,0,1021,0,0,0,0,27769
2010,20504,Preaek Luong,0,328,9,0,110,11,44,27,0,0,0,0,0,0,43,0,5,66,11,0,0,0,97,0,0,0,0,0
2010,171103,Dan Run,0,329,15,0,498,0,0,0,0,0,0,0,0,0,84,0,0,10,2,0,0,0,472,0,0,0,0,0
2010,171105,Kien Sangkae,0,345,0,0,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2010,20803,Ta Pon,0,902,39,0,44,0,55,0,0,0,0,6,0,0,131,0,0,10,0,0,0,0,1043,0,0,0,0,0
2010,170405,Kouk Thlok Kraom,0,1186,29,0,25,3,17,11,0,0,0,0,0,0,58,0,0,3,0,0,0,0,214,0,0,0,0,0
2010,20406,Kdol Ta Haen,0,4146,188,0,7,15,0,42,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,60607,Sandan,0,358,66,0,22,28,40,2014,21,0,0,0,0,0,231,0,13,190,0,0,0,0,0,0,0,0,0,0
2010,100401,Boeng Char,0,83,6,0,342,153,79,7911,734,0,2,0,0,0,2877,0,99,297,4,0,0,10,40,0,2,0,0,761
2010,20203,Ou Ta Ki,0,1132,34,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,21205,,3,849,65,0,24,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,21206,,0,1909,80,0,0,12,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,170408,Pongro Kraom,0,1113,54,0,0,3,4,258,1,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0
2010,60402,Kraya,0,801,171,0,9,35,114,792,30,0,0,1,0,0,63,0,0,8,0,0,0,0,0,0,0,0,0,0
2010,60606,Ngan,0,458,75,0,46,54,77,724,0,0,0,0,0,0,70,0,9,70,2,0,0,0,0,0,0,0,0,0
2010,20205,Anlong Run,0,961,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20503,Preaek Khpob,0,258,33,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2010,21204,,1,450,56,0,59,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,170403,Kampong Kdei,0,358,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,171104,Kampong Khleang,0,3,0,0,178,0,3,62,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2167,0,0,0,0,14
2010,20306,Kdol Doun Teav,0,97,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,20804,Roka,0,741,0,0,57,0,31,14,0,0,0,0,0,0,30,0,0,0,0,0,0,0,898,0,0,0,0,4
2010,21203,,0,1259,18,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,110205,Srae Huy,1,99,13,0,2,91,154,22,1944,0,0,50,0,0,4172,0,2,5,0,0,0,0,0,0,0,0,0,13
2010,20502,Samraong Knong,0,235,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2010,20204,Chrey,0,515,54,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,21202,,1,310,56,0,16,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0
2010,20305,Sla Kaet,0,69,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2010,170407,Lveaeng Ruessei,0,1091,11,0,130,5,47,23,1,0,0,6,0,0,393,0,0,0,19,0,0,0,487,0,0,0,0,2
2010,20108,Ta Kream,0,1592,72,0,396,193,80,51,149,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,122
2010,20805,Kampong Preah,0,804,8,0,149,0,25,48,0,0,0,0,0,0,149,0,0,0,0,0,0,0,1943,0,0,0,0,0
2010,20304,Chamkar Samraong,0,69,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
2010,60605,Mean Chey,0,267,90,0,53,84,130,878,1,0,0,0,0,0,136,0,25,40,5,0,0,0,0,0,0,0,0,0
2010,60809,Pralay,0,1226,37,0,374,35,129,80,33,0,0,0,0,0,175,0,2,0,113,0,0,0,369,0,0,0,0,0
2010,20802,Norea,0,80,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010,240202,Stueng Trang,0,1660,38,0,4,31,4,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20309,Ou Char,0,80,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
2010,20303,Rotanak,0,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
2010,60405,Sala Visai,0,2116,445,0,27,129,329,1009,66,0,0,13,0,0,304,0,7,106,72,0,0,0,0,0,0,0,0,0
2010,170412,Spean Tnaot,0,695,0,0,397,0,16,24,0,0,0,0,0,0,96,0,0,0,0,0,0,0,1020,0,0,0,0,0
2010,20701,Sdau,0,1705,243,0,0,439,41,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,60813,Trea,0,1014,41,0,24,49,52,84,108,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,0,0,0,0
2010,60403,Phan Nheum,0,940,110,0,14,19,77,74,8,0,0,3,0,0,36,0,0,4,4,0,0,0,3,0,0,0,0,0
2010,170402,Chi Kraeng,0,396,12,0,88,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,274,0,0,0,0,0
2010,60407,Tuol Kreul,0,1316,146,0,58,9,199,99,60,0,0,2,0,0,42,0,5,16,124,0,0,0,0,0,0,0,0,0
2010,20310,Svay Pao,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
2010,20801,Anlong Vil,0,412,9,0,34,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20301,Tuol Ta Aek,0,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2010,60406,Sameakki,0,772,26,0,14,7,48,7,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20605,Chrey,0,637,154,0,106,35,365,28,19,0,0,10,0,0,576,0,15,10,2,0,0,0,3775,0,0,0,0,2
2010,20307,Ou Mal,0,369,15,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,20302,Preaek Preah Sdach,0,27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
